"pID","Well","Name","Plate 1",,"treat"
9,"D7","hsa-miR-518f*",0.96588661,"v4","v"
9,"G7","hsa-miR-519a",1.328707415,"v4","v"
9,"H7","hsa-miR-519a",1.06134073,"v4","v"
9,"F7","hsa-miR-519a*",1.013903899,"v4","v"
9,"B8","hsa-miR-519b-3p",1.250929965,"v4","v"
9,"A8","hsa-miR-519b-5p",1.27958203,"v4","v"
9,"D8","hsa-miR-519c-3p",0.950267751,"v4","v"
9,"C8","hsa-miR-519c-5p",0.965200604,"v4","v"
9,"E8","hsa-miR-519d",0.99564676,"v4","v"
9,"G8","hsa-miR-519e",1.041078504,"v4","v"
9,"F8","hsa-miR-519e*",0.922459963,"v4","v"
9,"A9","hsa-miR-520a-3p",1.443263038,"v4","v"
9,"H8","hsa-miR-520a-5p",1.02245201,"v4","v"
9,"B9","hsa-miR-520b",1.3264385,"v4","v"
9,"D9","hsa-miR-520c-3p",0.981822001,"v4","v"
9,"C9","hsa-miR-520c-5p",1.168983963,"v4","v"
9,"F9","hsa-miR-520d-3p",1.037068223,"v4","v"
9,"E9","hsa-miR-520d-5p",1.362636127,"v4","v"
9,"G9","hsa-miR-520e",1.092103526,"v4","v"
9,"H9","hsa-miR-520f",0.913225857,"v4","v"
9,"A10","hsa-miR-520g",1.406643223,"v4","v"
9,"B10","hsa-miR-520h",1.240218399,"v4","v"
9,"C10","hsa-miR-521",1.147666378,"v4","v"
9,"D10","hsa-miR-521",1.048887885,"v4","v"
9,"F10","hsa-miR-522",1.121810864,"v4","v"
9,"E10","hsa-miR-522*",1.160119222,"v4","v"
9,"H10","hsa-miR-523",0.807534985,"v4","v"
9,"G10","hsa-miR-523*",0.994380393,"v4","v"
9,"B11","hsa-miR-524-3p",1.287444233,"v4","v"
9,"A11","hsa-miR-524-5p",1.555022012,"v4","v"
9,"D11","hsa-miR-525-3p",1.028625659,"v4","v"
9,"C11","hsa-miR-525-5p",1.103764829,"v4","v"
9,"F11","hsa-miR-526a",0.914967135,"v4","v"
9,"E11","hsa-miR-526a",0.927683798,"v4","v"
9,"G11","hsa-miR-526b",0.885101428,"v4","v"
9,"H11","hsa-miR-526b*",0.890272529,"v4","v"
10,"A2","ath-miR416",0.892744021,"v4","v"
10,"B2","cel-miR-243",1.107255979,"v4","v"
10,"C2","hsa-miR-527",1.06401768,"v4","v"
10,"E2","hsa-miR-532-3p",0.665227002,"v4","v"
10,"D2","hsa-miR-532-5p",0.87522794,"v4","v"
10,"F2","hsa-miR-539",0.73985028,"v4","v"
10,"H2","hsa-miR-541",0.768451897,"v4","v"
10,"G2","hsa-miR-541*",0.746712782,"v4","v"
10,"B3","hsa-miR-542-3p",1.035704059,"v4","v"
10,"A3","hsa-miR-542-5p",0.758662072,"v4","v"
10,"C3","hsa-miR-543",0.87647566,"v4","v"
10,"D3","hsa-miR-544",0.887465216,"v4","v"
10,"F3","hsa-miR-545",0.846866329,"v4","v"
10,"E3","hsa-miR-545*",0.694596402,"v4","v"
10,"G3","hsa-miR-548a-3p",0.810682407,"v4","v"
10,"B4","hsa-miR-548a-3p",1.108839677,"v4","v"
10,"H3","hsa-miR-548a-3p",0.844514838,"v4","v"
10,"A4","hsa-miR-548a-5p",0.822926834,"v4","v"
10,"D4","hsa-miR-548b-3p",0.894423698,"v4","v"
10,"C4","hsa-miR-548b-5p",0.847826128,"v4","v"
10,"F4","hsa-miR-548c-3p",0.719406867,"v4","v"
10,"E4","hsa-miR-548c-5p",0.776082183,"v4","v"
10,"H4","hsa-miR-548d-3p",0.799452911,"v4","v"
10,"B5","hsa-miR-548d-3p",0.87858721,"v4","v"
10,"G4","hsa-miR-548d-5p",0.794798004,"v4","v"
10,"A5","hsa-miR-548d-5p",0.756371921,"v4","v"
10,"C5","hsa-miR-548e",0.934830644,"v4","v"
10,"F5","hsa-miR-548f",0.843219137,"v4","v"
10,"E5","hsa-miR-548f",0.764516784,"v4","v"
10,"D5","hsa-miR-548f",0.724397759,"v4","v"
10,"G5","hsa-miR-548f",0.801180568,"v4","v"
10,"H5","hsa-miR-548f",0.791006852,"v4","v"
10,"A6","hsa-miR-548g",1.021259253,"v4","v"
10,"C6","hsa-miR-548h",0.912755553,"v4","v"
10,"D6","hsa-miR-548h",0.832133601,"v4","v"
10,"B6","hsa-miR-548h",0.871964714,"v4","v"
10,"E6","hsa-miR-548h",0.792926385,"v4","v"
10,"A7","hsa-miR-548i",1.090411777,"v4","v"
10,"H6","hsa-miR-548i",1.118437486,"v4","v"
10,"G6","hsa-miR-548i",0.784672277,"v4","v"
10,"F6","hsa-miR-548i",0.801228558,"v4","v"
10,"B7","hsa-miR-548j",0.822487811,"v4","v"
10,"C7","hsa-miR-548k",0.881994471,"v4","v"
10,"D7","hsa-miR-548l",0.978980753,"v4","v"
10,"E7","hsa-miR-548m",0.812074088,"v4","v"
10,"F7","hsa-miR-548n",0.850129628,"v4","v"
10,"G7","hsa-miR-548o",0.793118336,"v4","v"
10,"H7","hsa-miR-548p",0.883434133,"v4","v"
10,"A8","hsa-miR-549",1.090795669,"v4","v"
10,"B8","hsa-miR-550a",1.077454697,"v4","v"
10,"D8","hsa-miR-550a",0.94476443,"v4","v"
10,"C8","hsa-miR-550a*",0.699683265,"v4","v"
10,"E8","hsa-miR-550a*",0.776082183,"v4","v"
10,"F8","hsa-miR-551a",0.830501988,"v4","v"
10,"H8","hsa-miR-551b",0.911699773,"v4","v"
10,"G8","hsa-miR-551b*",0.768163976,"v4","v"
10,"A9","hsa-miR-552",1.139456807,"v4","v"
10,"B9","hsa-miR-553",0.847682168,"v4","v"
10,"C9","hsa-miR-554",0.778913535,"v4","v"
10,"D9","hsa-miR-555",0.954170289,"v4","v"
10,"F9","hsa-miR-556-3p",1.018667841,"v4","v"
10,"E9","hsa-miR-556-5p",0.777473864,"v4","v"
10,"G9","hsa-miR-557",0.736155099,"v4","v"
10,"H9","hsa-miR-558",0.931471374,"v4","v"
10,"A10","hsa-miR-559",1.259621876,"v4","v"
10,"B10","hsa-miR-561",0.878971102,"v4","v"
10,"C10","hsa-miR-562",0.781217026,"v4","v"
10,"D10","hsa-miR-563",1.012477217,"v4","v"
10,"E10","hsa-miR-564",0.84926579,"v4","v"
10,"F10","hsa-miR-566",0.800172779,"v4","v"
10,"G10","hsa-miR-567",0.797917269,"v4","v"
10,"H10","hsa-miR-568",0.917362544,"v4","v"
10,"A11","hsa-miR-569",1.270323446,"v4","v"
10,"B11","hsa-miR-570",1.067760852,"v4","v"
10,"C11","hsa-miR-571",0.75280736,"v4","v"
10,"D11","hsa-miR-572",0.713888131,"v4","v"
10,"E11","hsa-miR-573",0.824935263,"v4","v"
10,"G11","hsa-miR-574-3p",0.850081639,"v4","v"
10,"F11","hsa-miR-574-5p",1.008638075,"v4","v"
10,"H11","hsa-miR-575",0.870525043,"v4","v"
11,"A2","ath-miR416",,"v4","v"
11,"B2","cel-miR-243",,"v4","v"
11,"D2","hsa-miR-576-3p",,"v4","v"
11,"C2","hsa-miR-576-5p",,"v4","v"
11,"E2","hsa-miR-577",,"v4","v"
11,"F2","hsa-miR-578",,"v4","v"
11,"G2","hsa-miR-579",,"v4","v"
11,"H2","hsa-miR-580",,"v4","v"
11,"A3","hsa-miR-581",,"v4","v"
11,"C3","hsa-miR-582-3p",,"v4","v"
11,"B3","hsa-miR-582-5p",,"v4","v"
11,"D3","hsa-miR-583",,"v4","v"
11,"E3","hsa-miR-584",,"v4","v"
11,"F3","hsa-miR-585",,"v4","v"
11,"G3","hsa-miR-586",,"v4","v"
11,"H3","hsa-miR-587",,"v4","v"
11,"A4","hsa-miR-588",,"v4","v"
11,"B4","hsa-miR-589",,"v4","v"
11,"C4","hsa-miR-589*",,"v4","v"
11,"E4","hsa-miR-590-3p",,"v4","v"
11,"D4","hsa-miR-590-5p",,"v4","v"
11,"F4","hsa-miR-591",,"v4","v"
11,"G4","hsa-miR-592",,"v4","v"
11,"A5","hsa-miR-593",,"v4","v"
11,"H4","hsa-miR-593*",,"v4","v"
11,"B5","hsa-miR-595",,"v4","v"
11,"C5","hsa-miR-596",,"v4","v"
11,"D5","hsa-miR-597",,"v4","v"
11,"E5","hsa-miR-598",,"v4","v"
11,"F5","hsa-miR-599",,"v4","v"
11,"G5","hsa-miR-600",,"v4","v"
11,"H5","hsa-miR-601",,"v4","v"
11,"A6","hsa-miR-602",,"v4","v"
11,"B6","hsa-miR-603",,"v4","v"
11,"C6","hsa-miR-604",,"v4","v"
11,"D6","hsa-miR-605",,"v4","v"
11,"E6","hsa-miR-606",,"v4","v"
11,"F6","hsa-miR-607",,"v4","v"
11,"G6","hsa-miR-608",,"v4","v"
11,"H6","hsa-miR-609",,"v4","v"
11,"A7","hsa-miR-610",,"v4","v"
11,"B7","hsa-miR-611",,"v4","v"
11,"C7","hsa-miR-612",,"v4","v"
11,"D7","hsa-miR-613",,"v4","v"
11,"E7","hsa-miR-614",,"v4","v"
11,"G7","hsa-miR-615-3p",,"v4","v"
11,"F7","hsa-miR-615-5p",,"v4","v"
11,"A8","hsa-miR-616",,"v4","v"
11,"H7","hsa-miR-616*",,"v4","v"
11,"B8","hsa-miR-617",,"v4","v"
11,"C8","hsa-miR-618",,"v4","v"
11,"D8","hsa-miR-619",,"v4","v"
11,"E8","hsa-miR-620",,"v4","v"
11,"F8","hsa-miR-621",,"v4","v"
11,"G8","hsa-miR-622",,"v4","v"
11,"H8","hsa-miR-623",,"v4","v"
11,"B9","hsa-miR-624",,"v4","v"
11,"A9","hsa-miR-624*",,"v4","v"
11,"C9","hsa-miR-625",,"v4","v"
11,"D9","hsa-miR-625*",,"v4","v"
11,"E9","hsa-miR-626",,"v4","v"
11,"F9","hsa-miR-627",,"v4","v"
11,"H9","hsa-miR-628-3p",,"v4","v"
11,"G9","hsa-miR-628-5p",,"v4","v"
11,"A10","hsa-miR-629",,"v4","v"
11,"B10","hsa-miR-629*",,"v4","v"
11,"C10","hsa-miR-630",,"v4","v"
11,"D10","hsa-miR-631",,"v4","v"
11,"E10","hsa-miR-632",,"v4","v"
11,"F10","hsa-miR-633",,"v4","v"
11,"G10","hsa-miR-634",,"v4","v"
11,"H10","hsa-miR-635",,"v4","v"
11,"A11","hsa-miR-636",,"v4","v"
11,"B11","hsa-miR-637",,"v4","v"
11,"C11","hsa-miR-638",,"v4","v"
11,"D11","hsa-miR-639",,"v4","v"
11,"E11","hsa-miR-640",,"v4","v"
11,"F11","hsa-miR-641",,"v4","v"
11,"G11","hsa-miR-642a",,"v4","v"
11,"H11","hsa-miR-643",,"v4","v"
12,"A2","ath-miR416",0.940945289,"v4","v"
12,"B2","cel-miR-243",1.059054711,"v4","v"
12,"C2","hsa-miR-644",0.793546403,"v4","v"
12,"D2","hsa-miR-645",0.654876404,"v4","v"
12,"E2","hsa-miR-646",0.555052245,"v4","v"
12,"F2","hsa-miR-647",0.537222053,"v4","v"
12,"G2","hsa-miR-648",0.477319293,"v4","v"
12,"H2","hsa-miR-649",0.780266863,"v4","v"
12,"A3","hsa-miR-650",1.04180371,"v4","v"
12,"B3","hsa-miR-651",0.937635781,"v4","v"
12,"C3","hsa-miR-652",0.693432615,"v4","v"
12,"D3","hsa-miR-653",0.513269239,"v4","v"
12,"F3","hsa-miR-654-3p",0.548557273,"v4","v"
12,"E3","hsa-miR-654-5p",0.573833944,"v4","v"
12,"G3","hsa-miR-655",0.494735762,"v4","v"
12,"H3","hsa-miR-656",0.628275917,"v4","v"
12,"A4","hsa-miR-657",0.750020541,"v4","v"
12,"B4","hsa-miR-658",0.946488822,"v4","v"
12,"C4","hsa-miR-659",0.901809964,"v4","v"
12,"D4","hsa-miR-660",0.614210406,"v4","v"
12,"E4","hsa-miR-661",0.62136729,"v4","v"
12,"F4","hsa-miR-662",0.714530975,"v4","v"
12,"G4","hsa-miR-663",0.522825539,"v4","v"
12,"H4","hsa-miR-663b",0.960306145,"v4","v"
12,"B5","hsa-miR-664",1.091157323,"v4","v"
12,"A5","hsa-miR-664*",0.689361986,"v4","v"
12,"C5","hsa-miR-665",0.689171625,"v4","v"
12,"D5","hsa-miR-668",0.657482703,"v4","v"
12,"F5","hsa-miR-671-3p",0.647678181,"v4","v"
12,"E5","hsa-miR-671-5p",0.61917468,"v4","v"
12,"G5","hsa-miR-675",0.470493352,"v4","v"
12,"H5","hsa-miR-675*",0.963243387,"v4","v"
12,"H6","hsa-miR-7",1.020746756,"v4","v"
12,"E6","hsa-miR-7",0.646933489,"v4","v"
12,"C6","hsa-miR-7",0.761278357,"v4","v"
12,"D6","hsa-miR-7-1*",0.995759689,"v4","v"
12,"F6","hsa-miR-7-2*",0.77832251,"v4","v"
12,"A6","hsa-miR-708",0.889647331,"v4","v"
12,"B6","hsa-miR-708*",1.010238949,"v4","v"
12,"G6","hsa-miR-720",0.49676287,"v4","v"
12,"A7","hsa-miR-744",1.049374283,"v4","v"
12,"B7","hsa-miR-744*",1.014169004,"v4","v"
12,"C7","hsa-miR-758",0.8243252,"v4","v"
12,"D7","hsa-miR-760",0.777577818,"v4","v"
12,"E7","hsa-miR-765",0.678581072,"v4","v"
12,"F7","hsa-miR-766",0.619464276,"v4","v"
12,"H7","hsa-miR-767-3p",1.022194674,"v4","v"
12,"G7","hsa-miR-767-5p",0.612596996,"v4","v"
12,"B8","hsa-miR-769-3p",0.812121228,"v4","v"
12,"A8","hsa-miR-769-5p",1.082014747,"v4","v"
12,"C8","hsa-miR-770-5p",0.999855236,"v4","v"
12,"D8","hsa-miR-802",0.648588315,"v4","v"
12,"E8","hsa-miR-873",0.648877842,"v4","v"
12,"F8","hsa-miR-874",0.68085636,"v4","v"
12,"H8","hsa-miR-875-3p",0.975985143,"v4","v"
12,"G8","hsa-miR-875-5p",0.609701101,"v4","v"
12,"B9","hsa-miR-876-3p",0.753790471,"v4","v"
12,"A9","hsa-miR-876-5p",1.012266058,"v4","v"
12,"C9","hsa-miR-877",0.862964157,"v4","v"
12,"D9","hsa-miR-877*",0.562581436,"v4","v"
12,"F9","hsa-miR-885-3p",0.686648081,"v4","v"
12,"E9","hsa-miR-885-5p",0.666501185,"v4","v"
12,"G9","hsa-miR-887",0.523239228,"v4","v"
12,"H9","hsa-miR-888",0.957286224,"v4","v"
12,"A10","hsa-miR-888*",1.060709537,"v4","v"
12,"B10","hsa-miR-889",0.875457657,"v4","v"
12,"C10","hsa-miR-890",0.914096614,"v4","v"
12,"D10","hsa-miR-891a",0.585996509,"v4","v"
12,"E10","hsa-miR-891b",0.594766803,"v4","v"
12,"F10","hsa-miR-892a",0.728348366,"v4","v"
12,"G10","hsa-miR-892b",0.55637606,"v4","v"
12,"B11","hsa-miR-9",0.885013991,"v4","v"
12,"H10","hsa-miR-9",0.95798945,"v4","v"
12,"A11","hsa-miR-9*",0.975943728,"v4","v"
12,"C11","hsa-miR-9*",0.698769299,"v4","v"
12,"D11","hsa-miR-920",0.59062984,"v4","v"
12,"E11","hsa-miR-921",0.615575569,"v4","v"
12,"F11","hsa-miR-922",0.592698356,"v4","v"
12,"G11","hsa-miR-924",0.509959689,"v4","v"
12,"H11","hsa-miR-92a-1*",0.959520114,"v4","v"
13,"E9","hsa-miR-1244",1.086788924,"v4","v"
13,"E11","hsa-miR-2909",1.072554389,"v4","v"
1,"A2","ath-miR416",1.072819521,"v5","v"
1,"B2","cel-miR-243",0.927180479,"v5","v"
1,"G2","hsa-let-7a",0.966924311,"v5","v"
1,"E2","hsa-let-7a",0.96044206,"v5","v"
1,"C2","hsa-let-7a",0.881804373,"v5","v"
1,"F2","hsa-let-7a-2*",0.972450238,"v5","v"
1,"H2","hsa-let-7a*",1.031853507,"v5","v"
1,"D2","hsa-let-7a*",0.782072731,"v5","v"
1,"A3","hsa-let-7b",1.019845329,"v5","v"
1,"B3","hsa-let-7b*",0.977710475,"v5","v"
1,"C3","hsa-let-7c",0.845833003,"v5","v"
1,"D3","hsa-let-7d",0.706994991,"v5","v"
1,"E3","hsa-let-7d*",0.93456605,"v5","v"
1,"F3","hsa-let-7e",0.892590548,"v5","v"
1,"G3","hsa-let-7e*",0.985042883,"v5","v"
1,"H3","hsa-let-7f",0.92197332,"v5","v"
1,"B4","hsa-let-7f",0.886586417,"v5","v"
1,"A4","hsa-let-7f-1*",0.973619162,"v5","v"
1,"C4","hsa-let-7f-2*",0.939826203,"v5","v"
1,"D4","hsa-let-7g",0.728195294,"v5","v"
1,"E4","hsa-let-7g*",0.86352646,"v5","v"
1,"F4","hsa-let-7i",0.886905185,"v5","v"
1,"G4","hsa-let-7i*",0.98854974,"v5","v"
1,"G7","hsa-miR-1",0.943386149,"v5","v"
1,"B9","hsa-miR-1",1.089344054,"v5","v"
1,"H4","hsa-miR-100",0.985255398,"v5","v"
1,"A5","hsa-miR-100*",0.978666884,"v5","v"
1,"C5","hsa-miR-101",0.978985662,"v5","v"
1,"D5","hsa-miR-101",0.800616334,"v5","v"
1,"B5","hsa-miR-101*",0.957094629,"v5","v"
1,"H5","hsa-miR-103a",0.975160027,"v5","v"
1,"E5","hsa-miR-103a",0.951834392,"v5","v"
1,"G5","hsa-miR-103a-2*",0.998485674,"v5","v"
1,"A6","hsa-miR-103b",1.027815367,"v5","v"
1,"F5","hsa-miR-103b",0.939135483,"v5","v"
1,"D6","hsa-miR-105",0.881804373,"v5","v"
1,"B6","hsa-miR-105",0.939401172,"v5","v"
1,"E6","hsa-miR-105*",1.065593376,"v5","v"
1,"C6","hsa-miR-105*",0.929996532,"v5","v"
1,"F6","hsa-miR-106a",1.116654666,"v5","v"
1,"G6","hsa-miR-106a*",1.13243539,"v5","v"
1,"H6","hsa-miR-106b",1.057623338,"v5","v"
1,"A7","hsa-miR-106b*",0.950134174,"v5","v"
1,"B7","hsa-miR-107",0.821338432,"v5","v"
1,"C7","hsa-miR-10a",0.818628642,"v5","v"
1,"D7","hsa-miR-10a*",0.825482846,"v5","v"
1,"E7","hsa-miR-10b",0.875694064,"v5","v"
1,"F7","hsa-miR-10b*",0.899391578,"v5","v"
1,"H7","hsa-miR-1178",0.871709013,"v5","v"
1,"A8","hsa-miR-1179",0.972290812,"v5","v"
1,"B8","hsa-miR-1180",0.741319317,"v5","v"
1,"C8","hsa-miR-1181",1.115432653,"v5","v"
1,"D8","hsa-miR-1182",1.235514473,"v5","v"
1,"E8","hsa-miR-1183",1.176217372,"v5","v"
1,"F8","hsa-miR-1184",1.182434019,"v5","v"
1,"G8","hsa-miR-1185",1.206397296,"v5","v"
1,"H8","hsa-miR-1185",1.137270513,"v5","v"
1,"A9","hsa-miR-1197",0.834940576,"v5","v"
1,"C9","hsa-miR-1200",1.252092085,"v5","v"
1,"D9","hsa-miR-1202",1.150872656,"v5","v"
1,"E9","hsa-miR-1203",1.253367356,"v5","v"
1,"F9","hsa-miR-1204",1.258840109,"v5","v"
1,"G9","hsa-miR-1205",1.379984507,"v5","v"
1,"H9","hsa-miR-1206",0.987008863,"v5","v"
1,"B10","hsa-miR-1207-3p",1.158523915,"v5","v"
1,"A10","hsa-miR-1207-5p",1.270795124,"v5","v"
1,"C10","hsa-miR-1208",1.186100217,"v5","v"
1,"D10","hsa-miR-122*",1.171010298,"v5","v"
1,"F10","hsa-miR-1224-3p",1.181902725,"v5","v"
1,"E10","hsa-miR-1224-5p",1.202465408,"v5","v"
1,"H10","hsa-miR-1225-3p",1.117026618,"v5","v"
1,"G10","hsa-miR-1225-5p",1.520735337,"v5","v"
1,"B11","hsa-miR-1226",1.101245979,"v5","v"
1,"A11","hsa-miR-1226*",1.204962682,"v5","v"
1,"C11","hsa-miR-1227",1.094710554,"v5","v"
1,"E11","hsa-miR-1228",1.057038882,"v5","v"
1,"D11","hsa-miR-1228*",1.054700949,"v5","v"
1,"F11","hsa-miR-1229",1.197842717,"v5","v"
1,"G11","hsa-miR-1231",1.132275964,"v5","v"
1,"H11","hsa-miR-1233",0.684785179,"v5","v"
2,"A2","ath-miR416",1.005084016,"v5","v"
2,"B2","cel-miR-243",0.92660377,"v5","v"
2,"C2","hsa-miR-1234",1.027492377,"v5","v"
2,"D2","hsa-miR-1236",0.881736247,"v5","v"
2,"E2","hsa-miR-1237",0.948910811,"v5","v"
2,"F2","hsa-miR-1238",0.991192786,"v5","v"
2,"B3","hsa-miR-124",0.950076829,"v5","v"
2,"H2","hsa-miR-124",0.879505533,"v5","v"
2,"E3","hsa-miR-124",0.70115066,"v5","v"
2,"D3","hsa-miR-124*",0.926806587,"v5","v"
2,"A3","hsa-miR-124*",0.944195952,"v5","v"
2,"G2","hsa-miR-124*",0.908960964,"v5","v"
2,"C3","hsa-miR-1243",0.988809961,"v5","v"
2,"F3","hsa-miR-1244",0.863941332,"v5","v"
2,"G3","hsa-miR-1245",0.987086283,"v5","v"
2,"H3","hsa-miR-1246",0.946223849,"v5","v"
2,"A4","hsa-miR-1247",0.926705173,"v5","v"
2,"B4","hsa-miR-1248",0.875703168,"v5","v"
2,"C4","hsa-miR-1249",0.905057196,"v5","v"
2,"D4","hsa-miR-1250",0.747184211,"v5","v"
2,"E4","hsa-miR-1251",0.918137252,"v5","v"
2,"F4","hsa-miR-1252",0.842749602,"v5","v"
2,"G4","hsa-miR-1253",0.740948407,"v5","v"
2,"H4","hsa-miR-1254",0.864144066,"v5","v"
2,"A5","hsa-miR-1255a",1.026985423,"v5","v"
2,"B5","hsa-miR-1255b",1.025920819,"v5","v"
2,"C5","hsa-miR-1255b",1.048684107,"v5","v"
2,"D5","hsa-miR-1256",0.932738253,"v5","v"
2,"E5","hsa-miR-1257",0.990330905,"v5","v"
2,"F5","hsa-miR-1258",1.094869768,"v5","v"
2,"H5","hsa-miR-125a-3p",1.011117002,"v5","v"
2,"G5","hsa-miR-125a-5p",1.017707732,"v5","v"
2,"A6","hsa-miR-125b",1.027695194,"v5","v"
2,"C6","hsa-miR-125b",1.060496661,"v5","v"
2,"B6","hsa-miR-125b-1*",0.954132707,"v5","v"
2,"D6","hsa-miR-125b-2*",0.945260566,"v5","v"
2,"F6","hsa-miR-126",1.00057188,"v5","v"
2,"E6","hsa-miR-126*",1.006097923,"v5","v"
2,"G6","hsa-miR-1260",0.933650747,"v5","v"
2,"H6","hsa-miR-1261",0.990128089,"v5","v"
2,"A7","hsa-miR-1262",1.039862663,"v5","v"
2,"B7","hsa-miR-1263",1.030990523,"v5","v"
2,"C7","hsa-miR-1264",1.068659031,"v5","v"
2,"D7","hsa-miR-1265",1.015426321,"v5","v"
2,"E7","hsa-miR-1266",0.516052958,"v5","v"
2,"F7","hsa-miR-1267",1.097962352,"v5","v"
2,"G7","hsa-miR-1268",1.079204153,"v5","v"
2,"H7","hsa-miR-1269",1.069267398,"v5","v"
2,"B8","hsa-miR-127-3p",1.066276207,"v5","v"
2,"A8","hsa-miR-127-5p",1.036415235,"v5","v"
2,"C8","hsa-miR-1270",1.032511467,"v5","v"
2,"D8","hsa-miR-1271",0.937351699,"v5","v"
2,"E8","hsa-miR-1272",0.869011035,"v5","v"
2,"F8","hsa-miR-1273",1.100649324,"v5","v"
2,"G8","hsa-miR-1275",0.94647729,"v5","v"
2,"H8","hsa-miR-1276",1.057961799,"v5","v"
2,"A9","hsa-miR-1277",1.083107921,"v5","v"
2,"B9","hsa-miR-1278",1.004627676,"v5","v"
2,"C9","hsa-miR-1279",1.047822227,"v5","v"
2,"F9","hsa-miR-128",1.082702298,"v5","v"
2,"H9","hsa-miR-128",1.041738451,"v5","v"
2,"D9","hsa-miR-1280",0.983283918,"v5","v"
2,"E9","hsa-miR-1281",0.996921635,"v5","v"
2,"G9","hsa-miR-1282",1.022980334,"v5","v"
2,"A10","hsa-miR-1283",1.168178814,"v5","v"
2,"B10","hsa-miR-1283",1.04021759,"v5","v"
2,"C10","hsa-miR-1284",1.091878576,"v5","v"
2,"E10","hsa-miR-1285",1.090560449,"v5","v"
2,"D10","hsa-miR-1285",1.072055763,"v5","v"
2,"F10","hsa-miR-1286",1.101612607,"v5","v"
2,"G10","hsa-miR-1287",1.029216138,"v5","v"
2,"H10","hsa-miR-1288",0.944398686,"v5","v"
2,"B11","hsa-miR-1289",1.079001337,"v5","v"
2,"A11","hsa-miR-1289",1.158799709,"v5","v"
2,"E11","hsa-miR-129-5p",0.932484729,"v5","v"
2,"H11","hsa-miR-129-5p",0.975527171,"v5","v"
2,"F11","hsa-miR-129*",1.028911918,"v5","v"
2,"C11","hsa-miR-1290",0.940545707,"v5","v"
2,"D11","hsa-miR-1291",0.918340069,"v5","v"
2,"G11","hsa-miR-1292",0.936489829,"v5","v"
3,"A2","ath-miR416",1.106283836,"v5","v"
3,"B2","cel-miR-243",0.893716164,"v5","v"
3,"C2","hsa-miR-129-3p",1.026859109,"v5","v"
3,"D2","hsa-miR-1293",1.000250546,"v5","v"
3,"E2","hsa-miR-1294",1.072710013,"v5","v"
3,"F2","hsa-miR-1295",0.835838895,"v5","v"
3,"G2","hsa-miR-1296",0.92428346,"v5","v"
3,"H2","hsa-miR-1297",0.966526381,"v5","v"
3,"A3","hsa-miR-1298",0.992182821,"v5","v"
3,"B3","hsa-miR-1299",0.977049565,"v5","v"
3,"C3","hsa-miR-1301",1.071206667,"v5","v"
3,"D3","hsa-miR-1302",1.067097676,"v5","v"
3,"H3","hsa-miR-1302",1.072910412,"v5","v"
3,"G3","hsa-miR-1302",1.053267191,"v5","v"
3,"C4","hsa-miR-1302",0.845810774,"v5","v"
3,"E3","hsa-miR-1302",1.026558428,"v5","v"
3,"B4","hsa-miR-1302",0.911956332,"v5","v"
3,"F3","hsa-miR-1302",0.990278676,"v5","v"
3,"A4","hsa-miR-1302",0.982160811,"v5","v"
3,"D4","hsa-miR-1303",0.952144747,"v5","v"
3,"E4","hsa-miR-1304",0.956303879,"v5","v"
3,"F4","hsa-miR-1305",1.028512796,"v5","v"
3,"G4","hsa-miR-1306",1.069152171,"v5","v"
3,"H4","hsa-miR-1307",0.998997823,"v5","v"
3,"B5","hsa-miR-130a",0.963670113,"v5","v"
3,"A5","hsa-miR-130a*",0.953046719,"v5","v"
3,"D5","hsa-miR-130b",0.878883589,"v5","v"
3,"C5","hsa-miR-130b*",0.778462635,"v5","v"
3,"F5","hsa-miR-132",0.94036884,"v5","v"
3,"E5","hsa-miR-132*",0.870765724,"v5","v"
3,"G5","hsa-miR-1321",0.988825472,"v5","v"
3,"H5","hsa-miR-1322",1.06840054,"v5","v"
3,"A6","hsa-miR-1323",0.987472467,"v5","v"
3,"B6","hsa-miR-1324",0.897825237,"v5","v"
3,"D6","hsa-miR-133a",1.048406568,"v5","v"
3,"C6","hsa-miR-133a",0.90794754,"v5","v"
3,"E6","hsa-miR-133b",0.979354601,"v5","v"
3,"F6","hsa-miR-134",0.912457412,"v5","v"
3,"G6","hsa-miR-135a",1.012477475,"v5","v"
3,"A7","hsa-miR-135a",1.056674692,"v5","v"
3,"H6","hsa-miR-135a*",0.971286877,"v5","v"
3,"B7","hsa-miR-135b",1.020194459,"v5","v"
3,"C7","hsa-miR-135b*",0.914211309,"v5","v"
3,"D7","hsa-miR-136",1.076117514,"v5","v"
3,"E7","hsa-miR-136*",1.023150927,"v5","v"
3,"F7","hsa-miR-137",1.08799362,"v5","v"
3,"G7","hsa-miR-138",1.180146367,"v5","v"
3,"A8","hsa-miR-138",1.128532786,"v5","v"
3,"H7","hsa-miR-138-1*",1.039086048,"v5","v"
3,"B8","hsa-miR-138-2*",1.016085385,"v5","v"
3,"D8","hsa-miR-139-3p",1.064291466,"v5","v"
3,"C8","hsa-miR-139-5p",1.060082192,"v5","v"
3,"F8","hsa-miR-140-3p",1.048005676,"v5","v"
3,"E8","hsa-miR-140-5p",1.01418123,"v5","v"
3,"H8","hsa-miR-141",1.021447254,"v5","v"
3,"G8","hsa-miR-141*",1.013880549,"v5","v"
